plot_id,survey_year,survey_month,survey_day,plot_radius,latitude_y,longitude_x,georef_source,georef_accuracy,coord_epsg,data_subsource,data_source,survey_method,fcover_scale,survey_purpose,geometry,admin_unit,admin_country,fire_years,bioclim_subzone,duplicated_coords,duplicated_date
BARR_024.basePlot.div.40.1.1,2021,7,23,1,71.306206,-156.64005,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.64004516601562 71.30620574951168),Alaska,United States of America,,3,,"['BARR_011.basePlot.div.31.1.1', 'BARR_011.basePlot.div.32.2.1', 'BARR_011.basePlot.div.32.4.1', 'BARR_011.basePlot.div.40.1.1', 'BARR_011.basePlot.div.40.3.1', 'BARR_011.basePlot.div.41.4.1', 'BARR_014.basePlot.div.31.1.1', 'BARR_014.basePlot.div.32.2.1', 'BARR_014.basePlot.div.32.4.1', 'BARR_014.basePlot.div.40.1.1', 'BARR_014.basePlot.div.40.3.1', 'BARR_014.basePlot.div.41.4.1', 'BARR_018.basePlot.div.31.1.1', 'BARR_018.basePlot.div.32.2.1', 'BARR_018.basePlot.div.32.4.1', 'BARR_018.basePlot.div.40.1.1', 'BARR_018.basePlot.div.40.3.1', 'BARR_018.basePlot.div.41.4.1', 'BARR_024.basePlot.div.31.1.1', 'BARR_024.basePlot.div.32.2.1', 'BARR_024.basePlot.div.32.4.1', 'BARR_024.basePlot.div.40.1.1', 'BARR_024.basePlot.div.40.3.1', 'BARR_024.basePlot.div.41.4.1', 'BARR_052.basePlot.div.31.1.1', 'BARR_052.basePlot.div.32.2.1', 'BARR_052.basePlot.div.32.4.1', 'BARR_052.basePlot.div.40.1.1', 'BARR_052.basePlot.div.40.3.1', 'BARR_052.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.31.1.1', 'TOOL_004.basePlot.div.40.1.1', 'TOOL_004.basePlot.div.40.3.1']"
BARR_024.basePlot.div.40.3.1,2021,7,23,1,71.30628,-156.64003,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.64002990722656 71.30628204345702),Alaska,United States of America,,3,,"['BARR_011.basePlot.div.31.1.1', 'BARR_011.basePlot.div.32.2.1', 'BARR_011.basePlot.div.32.4.1', 'BARR_011.basePlot.div.40.1.1', 'BARR_011.basePlot.div.40.3.1', 'BARR_011.basePlot.div.41.4.1', 'BARR_014.basePlot.div.31.1.1', 'BARR_014.basePlot.div.32.2.1', 'BARR_014.basePlot.div.32.4.1', 'BARR_014.basePlot.div.40.1.1', 'BARR_014.basePlot.div.40.3.1', 'BARR_014.basePlot.div.41.4.1', 'BARR_018.basePlot.div.31.1.1', 'BARR_018.basePlot.div.32.2.1', 'BARR_018.basePlot.div.32.4.1', 'BARR_018.basePlot.div.40.1.1', 'BARR_018.basePlot.div.40.3.1', 'BARR_018.basePlot.div.41.4.1', 'BARR_024.basePlot.div.31.1.1', 'BARR_024.basePlot.div.32.2.1', 'BARR_024.basePlot.div.32.4.1', 'BARR_024.basePlot.div.40.1.1', 'BARR_024.basePlot.div.40.3.1', 'BARR_024.basePlot.div.41.4.1', 'BARR_052.basePlot.div.31.1.1', 'BARR_052.basePlot.div.32.2.1', 'BARR_052.basePlot.div.32.4.1', 'BARR_052.basePlot.div.40.1.1', 'BARR_052.basePlot.div.40.3.1', 'BARR_052.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.31.1.1', 'TOOL_004.basePlot.div.40.1.1', 'TOOL_004.basePlot.div.40.3.1']"
BARR_024.basePlot.div.41.4.1,2021,7,23,1,71.30628,-156.6395,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.63949584960938 71.30628204345702),Alaska,United States of America,,3,,"['BARR_011.basePlot.div.31.1.1', 'BARR_011.basePlot.div.32.2.1', 'BARR_011.basePlot.div.32.4.1', 'BARR_011.basePlot.div.40.1.1', 'BARR_011.basePlot.div.40.3.1', 'BARR_011.basePlot.div.41.4.1', 'BARR_014.basePlot.div.31.1.1', 'BARR_014.basePlot.div.32.2.1', 'BARR_014.basePlot.div.32.4.1', 'BARR_014.basePlot.div.40.1.1', 'BARR_014.basePlot.div.40.3.1', 'BARR_014.basePlot.div.41.4.1', 'BARR_018.basePlot.div.31.1.1', 'BARR_018.basePlot.div.32.2.1', 'BARR_018.basePlot.div.32.4.1', 'BARR_018.basePlot.div.40.1.1', 'BARR_018.basePlot.div.40.3.1', 'BARR_018.basePlot.div.41.4.1', 'BARR_024.basePlot.div.31.1.1', 'BARR_024.basePlot.div.32.2.1', 'BARR_024.basePlot.div.32.4.1', 'BARR_024.basePlot.div.40.1.1', 'BARR_024.basePlot.div.40.3.1', 'BARR_024.basePlot.div.41.4.1', 'BARR_052.basePlot.div.31.1.1', 'BARR_052.basePlot.div.32.2.1', 'BARR_052.basePlot.div.32.4.1', 'BARR_052.basePlot.div.40.1.1', 'BARR_052.basePlot.div.40.3.1', 'BARR_052.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.31.1.1', 'TOOL_004.basePlot.div.40.1.1', 'TOOL_004.basePlot.div.40.3.1']"
BARR_025.basePlot.div.31.1.1,2021,7,22,1,71.26163,-156.55078,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.55078125 71.2616271972656),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_025.basePlot.div.32.2.1,2021,7,22,1,71.26163,-156.55025,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.5502471923828 71.2616271972656),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_025.basePlot.div.32.4.1,2021,7,22,1,71.2617,-156.55025,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.5502471923828 71.26170349121092),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_025.basePlot.div.40.1.1,2021,7,22,1,71.26171,-156.55078,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.55078125 71.26171112060543),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_025.basePlot.div.40.3.1,2021,7,22,1,71.261795,-156.55078,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.55078125 71.26179504394528),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_025.basePlot.div.41.4.1,2021,7,22,1,71.261795,-156.55025,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.5502471923828 71.26179504394528),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_026.basePlot.div.31.1.1,2021,7,22,1,71.26857,-156.65125,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.6512451171875 71.26856994628903),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_026.basePlot.div.32.2.1,2021,7,22,1,71.26857,-156.65073,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.65072631835938 71.26856994628903),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_026.basePlot.div.32.4.1,2021,7,22,1,71.268654,-156.65071,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.65071105957034 71.26865386962889),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
